sample_id,creature_serial,source,generation,quality,hardiness,fortitude,dexterity,endurance,intellect,cleverness,dependability,courage,fierceness,power,armor,sa1,sa2,ranged,kinetic.special,kinetic.effective,kinetic,energy.special,energy.effective,energy,blast.special,blast.effective,blast,heat.special,heat.effective,heat,cold.special,cold.effective,cold,electricity.special,electricity.effective,electricity,acid.special,acid.effective,acid,stun.special,stun.effective,stun
e7738c07-d2fa-409f-a4ca-04adbf72d66e,n2atpvqr,king_merek_harvester,"",3,671,554,641,505,640,471,758,505,96,558,1,poison_spray,blinding,true,60,0,60,-99,0,-99,0,5,5,100,0,100,50,0,50,0,5,5,50,0,50,0,5,5
d3b24dbd-9d88-4809-b8ca-9e1f938284da,n2atpvqr,king_merek_harvester,"",3,639,560,591,500,664,471,759,500,93,557,1,poison_spray,blinding,true,60,0,60,-99,0,-99,0,5,5,100,0,100,50,0,50,0,5,5,50,0,50,0,5,5
6585dc37-95ea-46a1-a8d4-b7067193971a,n2atpvqr,gnort,15bh6u6r,3,338,91,137,412,171,75,504,519,90,102,0,"",intimidation,false,28,0,28,5,0,5,0,9,9,-99,0,-99,-68,0,-68,-99,0,-99,-5,0,-5,-99,0,-99
3b2be3aa-65a5-47ec-90c3-5e2436cbe5c8,n2atpvqr,gnort,15bh6u6r,3,348,98,138,418,174,69,507,511,97,94,0,"",intimidation,false,28,0,28,5,0,5,0,9,9,-99,0,-99,-68,0,-68,-99,0,-99,-5,0,-5,-99,0,-99
172e6e43-44e4-4b48-9e80-333b5215e3d3,n2atpvqr,gnort,15bh6u6r,3,345,98,138,416,170,71,503,517,91,97,0,"",intimidation,false,28,0,28,5,0,5,0,9,9,-99,0,-99,-68,0,-68,-99,0,-99,-5,0,-5,-99,0,-99
e30d2570-681c-4161-81e5-d237fc8bc3bc,n4fcvdo8,bull_ronto,"",2,311,98,351,502,318,211,745,503,139,241,0,crippling,stunning,false,15,0,15,25,0,25,-99,0,-99,50,0,50,40,0,40,-99,0,-99,0,10,10,-99,0,-99
ba23bee0-4290-4181-b3fb-445c598e8edb,n4fcvdo8,bull_ronto,"",2,310,99,351,496,313,219,747,498,133,246,0,crippling,stunning,false,15,0,15,25,0,25,-99,0,-99,50,0,50,40,0,40,-99,0,-99,0,10,10,-99,0,-99
19231b66-d930-4fd4-8df1-7ce8525ce750,n4fcvdo8,ronto,"",2,218,48,213,502,217,179,749,497,228,194,0,dizzy,stunning,false,10,0,10,0,5,5,-99,0,-99,30,0,30,30,0,30,-99,0,-99,0,5,5,0,5,5
034a178e-4dd1-4190-8a6f-3a4ef9af0a64,n4fcvdo8,ronto,"",4,205,59,233,510,230,193,761,509,236,207,0,dizzy,stunning,false,10,0,10,0,5,5,-99,0,-99,30,0,30,30,0,30,-99,0,-99,0,5,5,0,5,5
93927bc3-e806-4e88-8107-2e74bf1931b2,n4fcvdo8,giant_sand_beetle,"",3,509,203,516,509,501,293,1000,501,273,363,0,blinding,stunning,true,0,20,20,35,0,35,0,20,20,0,20,20,-99,0,-99,-99,0,-99,0,20,20,0,20,20
d305e84b-a875-4f75-81a0-40555cb1c9cb,n7fqntn9,merek_harvester,"",4,722,613,704,507,657,544,757,514,96,656,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
2c2220fe-3cf2-402f-96f9-c9356395cc2b,n7fqntn9,merek_harvester,"",5,640,614,763,513,673,550,763,520,107,660,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
0433499d-52b3-48f6-ad66-c0ec019716b4,n7fqntn9,gronda,"",4,291,63,312,508,307,195,759,507,149,219,0,"",knockdown,false,20,0,20,15,0,15,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
88bbbabd-a7e5-46a0-aed4-535ba67c9a2e,n7fqntn9,rancor,"",3,627,509,676,507,680,468,504,510,545,602,1,stunning,intimidation,false,30,0,30,30,0,30,-99,0,-99,60,0,60,60,0,60,60,0,60,-99,0,-99,-99,0,-99
3b8f2bfa-f45b-4cdc-879b-606de7a3775b,n7fqntn9,merek_harvester,"",5,693,611,694,514,705,551,769,510,104,668,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
4e6dd9f6-9e33-4b76-8fa3-67e2981234ad,naktgalr,greater_sludge_panther,"",5,461,111,467,512,430,248,966,514,427,309,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
67700da5-2007-4432-8fed-9265657afca5,naktgalr,greater_sludge_panther,"",4,473,105,463,507,412,241,958,506,414,310,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
87ffa2a3-8484-40b6-9b70-57defec9d05b,naktgalr,kima,"",5,290,70,315,509,315,195,764,516,110,208,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
fd38c8fe-2af0-422a-b870-bac39256a5c5,naktgalr,savage_guf_drolg,"",5,162,67,161,517,161,186,764,519,102,228,0,"",intimidation,false,10,0,10,0,5,5,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
c0daf18b-7844-4113-927e-502106dcd633,naktgalr,kima,"",5,298,66,316,514,312,195,769,520,109,212,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
cb48a8ea-8936-4395-bf24-d6c373b62283,nbrh64b7,frenzied_graul,"",3,593,550,621,504,653,468,505,508,781,653,1,open_wounds,stunning,false,65,0,65,35,0,35,90,0,90,90,0,90,90,0,90,-99,0,-99,0,5,5,0,5,5
5d794ad0-e90d-4e38-89b5-f81631a0a1e5,nbrh64b7,mantigrue_reaper,"",3,657,502,629,507,586,425,755,509,95,513,1,unknown,"",true,40,0,40,40,0,40,70,0,70,0,0,0,70,0,70,70,0,70,70,0,70,70,0,70
e9d897df-10c8-46ef-aad5-947d9fb47622,nbrh64b7,mantigrue_reaper,"",3,609,510,593,503,652,416,758,508,90,507,1,unknown,"",true,40,0,40,40,0,40,70,0,70,0,0,0,70,0,70,70,0,70,70,0,70,70,0,70
3520b9b0-193f-44b4-8358-fecde8c878e8,nbrh64b7,mantigrue_reaper,"",5,621,516,611,518,671,434,763,510,106,517,1,unknown,"",true,40,0,40,40,0,40,70,0,70,0,0,0,70,0,70,70,0,70,70,0,70,70,0,70
0967b5a4-9253-4e27-ad23-deb1fd5c703f,nbrh64b7,nightsister_rancor,"",5,653,569,611,512,636,477,520,516,560,566,1,crippling,force_strike,false,30,0,30,60,0,60,0,5,5,100,0,100,100,0,100,100,0,100,0,5,5,0,5,5
6b784f79-2b82-4635-9b18-bb8ec8fffdb4,ncdnfc5g,merek_harvester,"",4,707,607,649,513,727,552,762,508,100,653,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
691e7b0b-a297-4116-ad60-069924d22d95,ncdnfc5g,merek_harvester,"",3,640,608,626,500,638,546,757,508,98,655,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
0769d681-acc7-4c73-aab2-36df8671c003,ncdnfc5g,razor_cat,7ebgavgf,3,352,96,202,417,168,73,753,516,92,94,0,crippling,"",false,28,0,28,5,0,5,0,9,9,-99,0,-99,-70,0,-70,-70,0,-70,-6,0,-6,-99,0,-99
12d376ef-25eb-49f4-9f59-9a7a97e50c8d,ncdnfc5g,razor_cat,7ebgavgf,3,344,91,208,407,165,72,754,520,99,98,0,crippling,"",false,28,0,28,5,0,5,0,9,9,-99,0,-99,-70,0,-70,-70,0,-70,-6,0,-6,-99,0,-99
bb042df2-ae74-4b54-abb9-3e3bd5214f95,ncdnfc5g,razor_cat,7p5lkodh,3,592,445,347,447,190,48,755,530,92,148,0,crippling,intimidation,false,59,0,59,-63,0,-63,0,44,44,-35,0,-35,-25,0,-25,-89,0,-89,-3,0,-3,-99,0,-99
baf32e9f-edbf-45f3-ab69-d67ca78094a9,ne242va8,voritor_dasher,"",4,555,206,551,504,617,305,761,508,95,467,0,dizzy,poison_spray,true,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,0,20,20
4b79ffbb-1855-4a1f-b842-886badf46c08,ne242va8,cu_pa,6b979vqt,5,174,97,177,369,156,152,769,194,105,48,0,dizzy,"",true,0,8,8,-52,0,-52,0,8,8,-52,0,-52,-52,0,-52,-52,0,-52,-52,0,-52,-44,0,-44
1c04b902-66f9-4528-bf42-50b6cc83d02c,ne242va8,bantha,jfkdgjc0,3,265,142,245,414,238,236,751,338,97,146,0,stunning,medium_poison,true,29,0,29,29,0,29,0,14,14,0,14,14,0,14,14,0,14,14,-44,0,-44,-54,0,-54
6ceccb85-d000-456e-a105-888fdfddabd2,ne242va8,huurton_pup,"",3,2,5,5,501,1,15,756,501,97,40,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
527d8bea-afdb-4df2-9593-5bcc978fbe83,ne242va8,cu_pa,6b979vqt,3,169,89,172,360,147,139,759,184,97,31,0,dizzy,"",true,0,8,8,-52,0,-52,0,8,8,-52,0,-52,-52,0,-52,-52,0,-52,-52,0,-52,-44,0,-44
602fb090-6e47-4525-8f80-ef4eb05d09c1,nf58cf2n,graul_mauler,"",4,546,212,575,504,523,335,511,514,559,415,0,crippling,intimidation,false,45,0,45,0,20,20,60,0,60,60,0,60,60,0,60,-99,0,-99,-99,0,-99,-99,0,-99
80b96690-81a0-45bd-91f7-919c07882813,nf58cf2n,huurton_pup,"",3,2,9,11,508,7,15,755,502,95,34,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
9b711b65-4f62-4bc7-86da-fe5f528e7c09,nf58cf2n,huurton_pup,"",3,2,4,7,508,2,15,757,508,92,41,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
b1e717c1-5853-48c1-aebd-47c03c9a7971,nf58cf2n,graul_mauler,"",3,540,202,575,500,528,327,505,501,551,404,0,crippling,intimidation,false,45,0,45,0,20,20,60,0,60,60,0,60,60,0,60,-99,0,-99,-99,0,-99,-99,0,-99
f8058e1a-db4a-4710-86fc-d9d17ce1bf66,nf58cf2n,huurton_pup,"",5,18,16,13,519,15,33,770,510,101,47,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
7091a2d3-5775-4205-be11-b65870c8ba54,nh6ol80c,skreeg_warrior_elite,"",4,520,209,546,508,540,303,760,511,96,373,0,stunning,dizzy,false,-99,0,-99,75,0,75,0,20,20,-99,0,-99,100,0,100,-99,0,-99,-99,0,-99,-99,0,-99
d6b84da9-379f-4353-b15b-f338c6647058,nh6ol80c,corellian_butterfly_defender,"",5,144,63,134,5178,120,197,760,520,100,275,0,"",intimidation,false,0,5,5,15,0,15,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
ed9cfc57-e452-4696-9cc8-adc5ea8fda2e,nh6ol80c,gurrcat,481um8sf,4,351,184,133,419,154,103,764,523,98,337,0,stunning,intimidation,true,-1,0,-1,47,0,47,-30,0,-30,-60,0,-60,12,0,12,-95,0,-95,-92,0,-92,-99,0,-99
4cd3c840-9fc4-47b9-bac8-1332595b15cb,nh6ol80c,huurton_pup,"",4,10,10,9,508,9,25,760,509,98,46,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
dae25ca6-8278-4530-9106-2f3f899deaac,nh6ol80c,gurrcat,481um8sf,5,359,182,138,418,160,107,760,534,103,333,0,stunning,intimidation,true,-1,0,-1,47,0,47,-30,0,-30,-60,0,-60,12,0,12,-95,0,-95,-92,0,-92,-99,0,-99
a2c04c21-8dd8-4955-b998-efe678e29857,njm5aqfv,reclusive_shear_mite,"",2,321,105,321,496,299,231,495,505,268,326,0,"",blinding,true,30,0,30,35,0,35,-99,0,-99,60,0,60,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
b543e9bd-6ea7-4d07-a0dc-45fa83fec085,njm5aqfv,minor_gubbur,"",4,11,7,9,509,9,70,764,506,103,46,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
695646e1-efe9-46ff-928f-7ac704fddcde,njm5aqfv,minor_gubbur,"",3,12,9,13,501,8,67,751,500,100,41,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
9d20f914-f1ff-4296-bec0-aa31a8878bca,njm5aqfv,minor_gubbur,"",2,0,5,9,497,9,65,746,502,93,40,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
34229442-6da2-4109-9633-b8566ca63216,nkjrf9re,feral_bantha,"",3,80,59,71,508,76,178,759,508,191,209,0,dizzy,"",false,0,5,5,10,0,10,0,5,5,30,0,30,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
6cb3c656-80bb-494f-8944-355ae154729c,nkjrf9re,feral_bantha,"",3,76,50,71,505,83,169,755,509,186,215,0,dizzy,"",false,0,5,5,10,0,10,0,5,5,30,0,30,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
f11e89c4-55f6-480e-a572-d37501c0536b,nkjrf9re,feral_bantha,"",2,69,52,59,497,78,165,752,501,179,206,0,dizzy,"",false,0,5,5,10,0,10,0,5,5,30,0,30,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
79c10e74-12b7-4a5b-af4f-0547497c37f2,nkjrf9re,feral_bantha,"",2,71,51,64,500,80,165,747,502,177,207,0,dizzy,"",false,0,5,5,10,0,10,0,5,5,30,0,30,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
f26440ca-df63-4e5b-a22b-7b3af76deb50,nkjrf9re,dune_bantha,"",3,204,52,234,508,214,187,756,500,90,204,0,"",stunning,false,0,5,5,0,5,5,0,5,5,40,0,40,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
20804442-01e5-4fe9-93a6-dc3fe0a996c1,nokft503,greater_sludge_panther,"",4,484,106,456,514,430,245,957,505,418,304,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
ffc972e0-c9a1-456c-a464-752a949d997e,nokft503,greater_sludge_panther,"",4,421,110,481,512,408,240,959,510,416,309,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
e1b2a36a-d51e-41a7-aff2-624dc64dccc6,nokft503,kima,"",5,311,70,301,516,270,202,764,512,106,216,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
444025af-81e6-4491-bcd0-f3a62549b8ff,nokft503,savage_guf_drolg,"",5,160,69,160,512,167,189,762,516,106,221,0,"",intimidation,false,10,0,10,0,5,5,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
831ab6bb-c917-4073-baf4-fa2c3fc409b3,nokft503,kima,"",4,301,64,292,511,264,198,756,506,95,210,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
18d4361b-a014-4ee9-8ccf-f2b0b58d47e2,norqrpou,voritor_dasher,"",4,568,213,567,511,531,298,762,512,104,472,0,dizzy,poison_spray,true,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
b8590894-b5c9-40e2-9ebd-6f9cabcbc13e,norqrpou,huurton_pup,"",5,15,11,16,516,12,31,762,513,100,46,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
57189f07-4e79-4150-bca9-97db1f35c5ce,norqrpou,huurton_pup,"",5,14,12,11,519,12,25,761,513,100,51,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
ecfe57c2-8201-447a-9e46-d8e2bd8acb1e,norqrpou,huurton_pup,"",4,16,5,13,505,15,22,507,507,105,42,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
de6594e9-f158-4ec6-a391-f71dd41810d4,norqrpou,voritor_dasher,"",4,547,211,570,512,618,301,762,514,101,469,0,dizzy,"",true,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
9e4523a4-f90d-480e-929f-22ea28575eed,ntplrnlg,bantha,io8uhn58,3,208,95,202,367,203,183,752,348,95,78,0,dizzy,"",false,14,0,14,5,0,5,0,9,9,1,0,1,18,0,18,-44,0,-44,-39,0,-39,-44,0,-44
937ac4b1-d949-44af-ab39-75c6349244e8,ntplrnlg,bantha,30ctgn9q,4,208,95,199,368,210,184,762,349,95,88,0,"","",true,0,21,21,13,0,13,-39,0,-39,20,0,20,20,0,20,20,0,20,-39,0,-39,-94,0,-94
1469f5f6-f647-4f48-87ea-f630e474da24,ntplrnlg,bantha,30ctgn9q,4,232,217,103,330,206,188,758,349,99,154,0,"","",true,0,21,21,13,0,13,-39,0,-39,20,0,20,20,0,20,20,0,20,-39,0,-39,-94,0,-94
b0853c51-e222-4e8e-a9ed-44a58e1593cd,ntplrnlg,bantha,io8uhn58,5,214,101,205,372,214,195,761,353,109,96,0,dizzy,"",false,14,0,14,5,0,5,0,9,9,1,0,1,18,0,18,-44,0,-44,-39,0,-39,-44,0,-44
7964f3ce-ef5e-4e9d-b1e6-79e473b61043,ntplrnlg,bantha,30ctgn9q,3,231,220,105,321,208,187,752,345,99,150,0,"","",true,0,21,21,13,0,13,-39,0,-39,20,0,20,20,0,20,20,0,20,-39,0,-39,-94,0,-94
24f3f690-c7e3-48be-8c38-0c9904120dfb,o2ugonv8,merek_harvester,"",5,740,618,760,513,759,554,761,515,108,668,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
6d49eaa9-495e-4ede-8218-a7959e5f74da,o2ugonv8,cu_pa,ragn8ano,3,513,506,137,355,165,79,751,525,98,178,1,stunning,intimidation,false,58,0,58,-54,0,-54,-7,0,-7,-2,0,-2,-1,0,-1,-58,0,-58,-7,0,-7,-99,0,-99
af798bc4-23ad-453b-be2e-758e701c19de,o2ugonv8,huurton_pup,"",4,7,12,14,509,15,23,763,506,97,47,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
60d649ab-22b1-40d6-af13-d3ef6222bb40,o2ugonv8,corellian_butterfly_defender,"",4,140,65,114,509,133,191,757,511,105,273,0,"",intimidation,false,0,5,5,15,0,15,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
c64a9c8d-d520-4d8d-8142-905a81117e8f,o2ugonv8,cu_pa,ragn8ano,4,515,511,132,363,176,82,761,530,99,178,1,stunning,intimidation,false,58,0,58,-54,0,-54,-7,0,-7,-2,0,-2,-1,0,-1,-58,0,-58,-7,0,-7,-99,0,-99
96a31f0a-2ce7-4e8b-880b-300b3c65c8c6,o4jedp5e,greater_sludge_panther,"",3,467,100,454,503,407,239,950,510,409,298,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
105055bb-0a52-4151-940b-53a4f30a6729,o4jedp5e,greater_sludge_panther,"",3,433,110,474,508,470,231,955,505,412,298,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
97322e6a-1731-4f92-86b5-1e3b45d77f84,o4jedp5e,kima,"",5,289,66,279,512,311,204,770,516,101,209,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
b3918aa6-17ed-4a7e-9dce-aab77c66c290,o4jedp5e,savage_guf_drolg,"",4,161,63,146,509,175,176,755,506,103,223,0,"",intimidation,false,10,0,10,0,5,5,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
4412b8be-d6fe-4c9d-87c2-2cc9bde71783,o4jedp5e,kima,"",3,286,55,266,508,306,193,758,503,92,204,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
17242a3b-793a-4779-b643-dda1a3d82e61,o547igbt,merek_harvester,"",4,717,614,726,507,655,548,763,514,104,656,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
0f4f19dd-b762-4909-bd87-d7821a008835,o547igbt,merek_harvester,"",4,653,614,661,510,655,547,761,513,103,663,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
119818f6-8d24-4dd6-90df-1778bb78846f,o547igbt,torton,tudi4fnf,5,487,443,383,581,302,236,1000,198,102,266,0,stunning,intimidation,true,50,0,50,-56,0,-56,-25,0,-25,-22,0,-22,-22,0,-22,-84,0,-84,-35,0,-35,-99,0,-99
4846dc2d-2f62-4c95-8d92-2d798f8b31c5,o547igbt,corellian_butterfly_defender,"",5,136,70,139,515,138,203,770,513,102,277,0,"",intimidation,false,0,5,5,15,0,15,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
547a4a38-c6ac-44e8-8506-98bb6cb2aa18,o547igbt,torton,tudi4fnf,5,488,444,389,583,310,236,1000,203,105,256,0,stunning,intimidation,true,50,0,50,-56,0,-56,-25,0,-25,-22,0,-22,-22,0,-22,-84,0,-84,-35,0,-35,-99,0,-99
4eee1dd4-ccb5-490f-9897-bd4f228512f2,o97m0aan,gaping_spider_queen,"",3,641,310,587,499,572,369,501,508,510,463,0,knockdown,medium_poison,true,65,0,65,65,0,65,40,0,40,25,0,25,0,30,30,-99,0,-99,0,30,30,0,30,30
d4fac66e-771d-42cf-aa4f-8c1c835ea640,o97m0aan,gaping_spider_queen,"",3,645,304,583,504,570,373,503,503,504,462,0,knockdown,medium_poison,true,65,0,65,65,0,65,40,0,40,25,0,25,0,30,30,-99,0,-99,0,30,30,0,30,30
76167b04-eef5-4b83-b45d-406d501966fd,o97m0aan,gaping_spider_hunter,"",3,556,506,636,505,635,408,500,510,328,546,1,stunning,medium_poison,true,30,0,30,30,0,30,60,0,60,15,0,15,-99,0,-99,-99,0,-99,0,0,0,-99,0,-99
b8fed3e2-6f04-499d-9c63-771dab3d097d,o97m0aan,rhoa_kwi_guardian,"",5,589,316,590,518,656,387,514,515,375,430,0,crippling,dizzy,true,40,0,40,65,0,65,0,30,30,80,0,80,0,30,30,0,30,30,15,0,15,0,30,30
06b045b5-fc9a-4986-84fe-d32a8f061f04,o97m0aan,grassland_voritor_tracker,"",4,527,308,546,509,566,381,757,506,101,530,0,knockdown,crippling,false,65,0,65,65,0,65,0,30,30,0,30,30,0,30,30,0,30,30,-99,0,-99,0,30,30
1362ae4b-ef6d-412a-a95d-d6a27cdd5ba1,oj843eiu,crazed_durni,"",4,50,8,44,508,46,137,962,505,101,158,0,"",crippling,false,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
f6895cc1-8509-432d-8f18-5835fbc2cdf4,oj843eiu,howling_plumed_rasp,"",4,13,7,13,511,11,69,758,512,102,48,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
ad181141-9023-4022-b653-a210b41c266e,oj843eiu,durni,"",4,28,14,21,514,20,103,513,512,105,74,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
b4e05887-aca7-4a37-8fba-ea6b5c2e8577,oj843eiu,corellian_butterfly_worker,"",4,46,15,50,507,49,113,762,506,101,104,0,intimidation,"",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
54a4d273-e487-449d-9eda-ed6357c7a011,oj843eiu,crazed_durni,"",4,49,11,41,507,46,128,965,508,100,160,0,"",crippling,false,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
8fbbc2fa-6201-430d-8cd9-c3157dd8bb0e,ok8rmj0e,voritor_dasher,"",4,609,206,634,509,581,305,671,509,100,472,0,dizzy,poison_spray,true,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,0,20,20
28460036-7649-4925-b3c8-717580994e4f,ok8rmj0e,huurton_pup,"",5,16,17,17,516,15,30,765,519,106,52,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
21a0862d-0c71-486e-a074-1b5fcd233620,ok8rmj0e,huurton_pup,"",4,16,8,10,506,13,23,759,514,104,46,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
43312010-2d2a-4ee3-bd14-76556a88f145,ok8rmj0e,voritor_dasher,"",3,570,201,570,507,549,300,751,504,100,462,0,dizzy,poison_spray,true,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,0,20,20
8c1ba479-5e50-4463-a7e2-87965ab30aea,ok8rmj0e,huurton_pup,"",4,14,15,15,508,7,21,760,507,105,43,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
047172a5-1cf5-40a1-90a5-6cb77dd03fb9,okqsilv6,greater_sludge_panther,"",3,478,107,455,502,422,234,954,501,410,298,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
f44cba82-d63e-4cfa-a4f0-873d958196c6,okqsilv6,greater_sludge_panther,"",3,475,101,436,508,454,240,951,510,410,305,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
6ca410e0-667a-4c77-9fba-dbbc4a54ed90,okqsilv6,dewback,"",3,236,53,237,505,238,186,750,503,279,212,0,"",stunning,false,20,0,20,0,5,5,10,0,10,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
1de2c879-ab10-4b06-8830-6ef2b38e7bb3,okqsilv6,dewback,"",4,241,64,239,507,276,198,763,515,278,213,0,"",stunning,false,20,0,20,0,5,5,10,0,10,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
cad70f39-1749-4897-b649-fcca7fa0225b,okqsilv6,savage_guf_drolg,"",3,139,60,152,499,158,177,758,510,100,211,0,"",intimidation,false,10,0,10,0,5,5,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
