experiment_id,serial,quality,hardiness,fortitude,dexterity,endurance,intellect,cleverness,dependability,courage,fierceness,power,armor,physique,prowess,mental,psychology,aggression
8abca0f1-bd7b-4448-b751-ce1a9c990417,vhemdr2d,high,543,397,583,510,521,379,404,403,299,343,"",353b59e3-6faf-4dbf-bcdb-ebe4a4eb07d3,ba29b69c-0b8a-49eb-9745-5e7ce528ce10,fcfaf7ab-864d-4d25-879d-d3e021a3a4eb,7932b6c1-772e-4ea5-9a38-12da8cec46a2,6afa4dde-e8bf-414b-bfc0-47131179d0cc
1b6c4cf6-48c8-4107-937f-91b294878323,68culal7,high,391,92,219,340,109,69,785,514,75,95,"",4279fc2c-33a9-4de1-bed2-27583dea13f5,25ac13ba-ebe0-43de-b9c0-b52624f968a3,4bbc17e5-9b6f-420c-bcf8-5600fb2f81bb,fb7eaac0-9775-4288-a220-e9f963ad7497,2fc021af-91e4-44e6-b20a-ff4214316680
fb78a5f9-cfcb-430d-b747-de8f83aba49c,im6iqroa,great_success,490,328,452,271,409,248,690,289,26,279,"",d0a4b929-9842-43ed-a9f8-c9d35589683f,db73187c-da42-4632-b5a8-cdb2e0efbb7e,73a92f1c-40d6-4487-b4d9-877a02222db4,ed46afeb-08ab-42ec-adb8-19259909b6bd,5f19c7eb-6834-4e9b-af20-4aa8ac60ee99
6cc8d076-6a1a-4dce-86ed-8a2b3d50cf6f,4vmtko08,high,205,44,67,338,15,12,692,337,27,131,"",35bc6a34-eacf-4849-9432-8d708784505d,a50bb62a-72ff-4105-a4b7-a3cf6ccb1557,65e0aae2-e714-4dd4-bb26-4fe0d1bc9f2a,6cfd599b-e79b-407a-8388-7ec574b523dd,898a0760-7119-4364-8843-a779b6e689f6
b42bb093-3664-4978-a6e6-918b7d614bb6,ih1gpvdq,high,659,526,535,419,514,319,588,520,371,456,light,ebca7da1-cf2a-42ef-9dc9-660dc729bf7d,70dad7e0-c618-4388-8711-d356262204b9,f01eb3d5-8603-409e-b5ef-4f2c67819a03,d923aa35-7347-47c7-bb4a-27c43d78c973,63d7c13f-31b4-4b18-bf9f-f36e4f469127
6cb8d150-4956-4e70-8dd7-4d0c0912eaa8,vr25vj5c,amazing_success,415,112,391,337,349,175,692,341,27,281,"",c0a255a1-75fb-4ad3-8d41-91d4162011a6,98a7ddcd-af69-4c58-b231-6efb7f049004,b230ec45-3feb-47c8-a1b6-6d33b818fa74,2a815204-2f18-4aa3-90ca-1b6cd78f72ba,835ef539-dfba-469e-820a-0f053de52582
ecdeb4ee-35a1-4a2a-a282-5055aab202f5,n55bvqdk,great_success,414,356,155,263,27,29,695,339,25,211,"",a1486a56-d834-4e41-b65c-2d576cad7259,d803c363-763e-4813-a4bc-201021d8e8e7,8b0af511-d962-46a5-8f19-7e529584d7b7,65147c01-f72d-4487-9525-8f5a597a53a5,81681fdc-7d72-41d3-b388-088df25f6131
95670ea3-f1cb-4594-a6bc-9498263a3e62,gc2phcjr,above_average,503,456,472,271,250,187,758,435,100,429,"",ce0ca65a-b489-42d7-abc6-c3a3eb65d53f,a3fa5cea-0798-4811-8467-c44ebebd2526,4ebd46ce-5c9b-4ed0-8329-ced2e45b1551,5860cd1f-cc63-4d57-8783-3ee7b4e7b6df,45bf55d2-b72c-4e8b-ad4c-68533be2dbc2
e21e75bc-c424-479a-b079-f197f8ccd946,9r4os34m,great_success,570,459,482,220,429,309,686,344,26,383,"",da83a4c9-b108-4def-aef2-630d9a12e349,48a432d0-2959-488b-88fa-f0ae5dac918b,4b1e6ecb-a861-47c4-b704-c5ea599b7255,a1bd8088-acd8-4ec0-b4c4-5115ee58eaee,5fbfe5dc-95f0-4489-9294-d0ccfa913561
1ec136a9-b7c9-4ea9-ad15-f6b7c2c6bdab,bv3ba45h,very_high,635,542,549,426,628,469,761,518,104,420,light,56c12140-b814-4445-8f1b-20da36e2149d,6200d6ef-0287-4f82-b13c-07cb1b4f7db8,61767307-b091-403e-9f1d-616d3cef6419,3bd36e73-10c9-4255-9f92-60ad8307c229,0cdd15fd-03c2-4754-ae14-918837b1efad
d2fc7fe1-a7c9-4394-a597-9bc0e766d2e8,aeda8p11,high,593,445,367,302,107,46,763,520,26,128,"",7f60309a-351e-4306-8505-9625e44b48e8,53a0e206-1dca-47a7-a3b0-7a0404921e08,ce7db149-1043-4818-91bc-882c8d477122,9472e65b-f1da-49f1-b51f-323ce42b53b3,1c522290-6fa7-4423-92b2-b2f3174feafe
26e49ff6-c394-4fe2-a4c6-466aaa8b8da7,v0g99l6s,great_success,537,352,479,317,546,388,524,330,66,380,"",5a710b50-f5ec-4350-9195-b0a3fd027572,c89eddd4-1c33-4516-ba47-2d7f46036489,6c5baa70-ac02-4164-9add-a2bc294e2493,06038c82-3e55-4ca4-95d1-3b4cb6082f3b,0d814a88-2afd-4fb5-b628-57c435e817ee
3fb0acc9-01f5-43b8-b35a-08ebdb83d778,p8csqe2,high,582,443,395,307,89,24,544,529,28,101,"",9f940bb2-6a57-4d6d-937a-62150a8f0a3b,e42efbec-248f-4c7b-9df7-5630c2490c5a,bece841b-00fc-479a-81df-7e87464df9e1,67e98e50-7ecb-4c39-a593-4430459e00e1,e4c51b67-a3bc-4fbd-9ad4-9354f31dbf33
ba092feb-6e3f-4b40-8694-75a917c154f2,9apcdipj,above_average,236,42,73,332,15,11,691,337,24,125,"",8b33db7a-3050-44b2-958c-a358a03eb666,7d5628a2-0b19-4c70-a4f8-7289f0bcc422,6d0955a4-6199-4f03-96ba-0e4f8f561029,dc6c8cb5-972f-4e8d-b5a1-93ca5d53639e,395dee75-5d70-4f9e-963e-fc0457578d17
347f7e0e-e574-42ee-b82a-95c7d25c7d05,v06abo9o,high,338,92,193,332,91,65,650,510,110,28,"",7b828f7b-4128-4c79-ad2a-2d7dcd873d17,ea982d77-061a-4f2d-bef1-c2461ca608af,c570e0d5-f5ea-4de1-b709-c83d4b1168a8,3249dfbf-ce31-45aa-8d51-5607c2f253d2,b1a80446-a9c0-457a-8dc1-9c6c0553c2dd
56cf0f26-88a7-44bf-9ff2-b9f711e543b4,ftg4kv5q,above_average,554,350,277,321,156,94,715,466,78,298,"",51d0ca86-cdbc-4d38-9d36-392db95ad584,578b6958-f8d1-4ac8-9c1c-1edc124bd851,d3fc13c4-3837-4537-87ff-dca38f64d4c4,d0699f4b-a296-4397-95bd-0908e8a3c764,1c821643-f986-4dd3-908a-157f8fddcfce
1b5814fd-1445-44e3-aa88-e9c6eab97729,56vaha7f,above_average,558,434,324,298,101,44,759,521,25,133,"",0bd35c0c-6be0-4d6c-8af1-efdb63fc191c,a8a15db1-b893-4f1c-91b4-df5b7e4da0cc,21917ecd-3d93-4b87-a6e3-db2995faeaa7,d6d58d06-1287-4d29-b3af-d6224682096b,046983ef-1797-47f1-b668-0749bd7dfa25
dd10b08c-8047-40ef-b9ef-1476d5f216fa,akv1i1uq,high,587,500,492,416,496,342,532,426,177,397,light,713d6434-2c93-4740-b053-8fd33fd2a8ec,10ad4832-7eb0-4c28-8bde-802b46254527,77bccb1a-203f-426f-9d86-3584a8d1df8a,242afa3b-a381-4b7b-91de-f7111d359b58,b95594a2-5992-43a6-be99-668cf490bb85
2dd6b17b-1660-4796-b1be-c1a8a58c32c7,hr9q1it5,high,244,220,196,235,181,157,692,114,104,388,"",371404a6-b987-45cd-bfe5-f9f3bfb2ccb3,dbffc871-9882-49b8-96df-6de270164c7b,3e8824c1-cb33-487a-bd3d-9a183ae8bc83,e4440a94-92d4-430d-9ef8-017e2084dc2a,3be453e9-7531-495a-98dc-ee8c7ac3e5f1
e8281290-f06e-4851-ae9f-34d40d5af4f6,tcl53oap,high,503,246,511,484,463,244,691,334,104,393,"",fa8ea330-dd42-433e-984e-f21c6a2418ef,6887dd31-4cf2-481b-ad6e-306c99cbaf9d,b777a0f9-d85f-4130-80cf-8b8161cda057,8524a114-833c-4b40-b6c6-6cbe50b19fd9,87d65877-ad05-4ed8-9354-9e72cfe310bc
49229e90-34b1-4cc6-86ff-2f61b705ab0d,e5otfqj8,above_average,379,92,211,331,112,66,782,509,206,218,"",a28c3489-dd70-4fa4-8e86-36112f9901e9,7c1a10bf-7b53-4707-860e-85a85b247992,4c3df442-fddd-430c-98bf-b4e738683bcd,da94d1bf-3d4e-44aa-8ee8-5394f3188e92,ff6273f4-70f3-45e2-bf82-f6a5f148c488
5784d66f-d5cb-4f86-a187-cc02700a3045,upisjp0f,high,264,74,274,387,300,136,337,337,52,104,"",c7b59198-d3a7-4e20-9a5d-764e91fc6a2c,8ee82451-3b30-4e7b-b33c-0069ec228d59,3b46bbae-b28d-49fd-97e8-93cafb47b709,db211365-e8f5-4aaa-82b1-e5762cb9b25c,3d294460-9e66-4006-9f25-6a6fdf1798cf
f884bd91-cf28-4da6-ab0d-d26389d0b0b0,e9pnu46l,great_success,186,24,186,334,128,82,845,333,93,105,"",3665ac69-e43e-4591-8da7-1944b23bc662,b85f9728-bd66-4602-ab32-150aee67ee33,6cd098c7-4cfc-42e4-a52e-5585521aad6c,605c7db1-7a03-469d-82c0-17a05c7de917,09d95f30-0b97-4675-bb10-c042e2a8e7ee
0d9a3b9c-364e-4c65-9993-0ca5fbb9ade3,c9nda5l3,above_average,523,349,379,333,416,257,566,496,462,478,"",dbf9c976-8f6d-4037-8e49-c7bf5f9428a2,b2f236d1-1def-4aa5-a8e0-578488d30f21,5403e596-6c47-4d22-b992-1d7dc5fa2a3d,647a9df1-ac88-47ec-b420-2b6091988919,1d1bf374-72ee-4929-960e-f572f16316a0
31515245-6530-40cd-af9b-3f887db34c99,lsfn0opc,high,408,93,209,337,113,68,785,509,73,94,"",5eb1336a-c3d1-4ffa-8127-e8bef9a085ac,668d4b3f-c84d-4bd6-98df-4b75c448a4d1,ce0d4971-eac9-4eca-b5ad-e2a316dd5419,bdbc08e8-73fd-4854-b40a-b0e0be01c0f0,b8944e4a-b1bf-42e1-a072-30d4ac43e1a0
b50b8a43-9e5e-4fcf-b4bc-3e867a5b2389,ujjp1u22,great_success,534,338,470,336,514,246,688,338,26,359,"",1ff4843f-a680-4eb6-8be2-1b1161ebb27a,0750faa2-57a7-41d8-8d91-d936d2c472c1,16f1a549-076d-4b63-84dc-b0b93fa4986a,ad7a0b26-d6d8-4037-848d-c55050dbe5ea,db61e1a6-880c-459e-9ccd-d1eae470b460
0126c486-dd73-42cb-9d33-ec3f58a905c9,fd08sbkf,great_success,274,81,165,335,35,39,696,342,27,127,"",8f2b8e41-7f98-4c83-9433-9702de845476,e9e8b895-4180-423b-ad76-f3658f01ab7f,c17d0ed4-445e-4d59-8761-039b949847db,eec3918b-c950-4ce4-a480-d5e6affa780a,72cca486-ea6d-4ab5-abc1-df7db7b5848c
fdb2f2b2-014a-4aaf-a40c-05160b9958a8,8t7l9clu,above_average,4,2,5,334,17,16,830,332,39,15,"",1b04bd6a-757a-4e37-b0d0-af26bfbcdbe1,9c3d1706-9104-49b0-9eda-3e4d0da0fd99,2a66c18d-e151-475d-9bc2-86cc689f78e3,73606cc6-3248-4eff-b7c1-efacab289df4,8596f9e7-dcca-4e62-8a68-da3dc06a501d
e32e1dee-1f42-478c-99a3-1d01b3f5bb59,fefamv1t,above_average,571,372,465,396,430,263,945,522,151,427,"",c311926f-3557-4fa4-b6a6-9bdd53d431ff,ae035c71-d02c-4c8a-80b3-65a590dbe7b1,715dbd04-86f2-4492-92d3-bfd21bf23a48,4d3d27e9-be2d-43f8-9b76-d6f0aad87324,ae133cc5-d641-4b72-b8f1-f712c2750198
7b93d3d6-4006-45e2-a04f-71635feb6b32,7vb0shel,high,197,49,178,273,137,69,693,171,26,186,"",f390b0e5-da9e-486f-bd11-a2cfe53f742b,2673aad4-d8ad-486c-bcc5-e09238cd0204,3e7fed7a-da13-4d6d-a22a-f0da356c66af,ff537604-970b-4f5f-b512-353a448509a3,9e304255-6474-4de1-bf45-4fd8b15c28d7
78c0e442-c27f-4fc0-97ed-3af3547dd203,v9lj8p4a,above_average,168,82,93,330,63,123,645,331,40,66,"",c993e95a-f687-40c2-879f-b66128354faa,dc1217eb-d87d-4b6c-babc-b302c9972415,a3cb1672-4948-4938-a138-0e951ddd9f5a,17cad10e-7885-48b6-948b-a42d01e37678,df38f933-2b1c-4fcf-ae32-b694ad9b8024
28469229-710d-4ff1-8723-1ae0574d0a2c,ilcckiec,high,591,440,398,304,95,46,760,522,26,125,"",63b045d8-0087-499d-a8d2-4ed18ba328be,964df933-bda5-4a58-820b-b6d6d1eda255,d927c8c8-2afc-48fb-bda1-8f978c055070,cd5a7c8c-bfc3-428d-9b40-b4a36f747fb5,d664a21a-e6d3-41b4-aea3-ec5e00ed6c19
d48e4745-06d2-4b8b-8fc3-fa03e2255d05,5g13ih5o,great_success,450,376,304,300,105,55,687,308,25,396,"",a356add9-8424-4b79-ab00-33bd0e0f9a86,d5e4441c-7c34-4cb2-8a6e-c230c04dfb15,a3f4ecb1-bd9e-407a-b952-444d707f7e6d,844465d1-d772-44de-8cc7-87fab7bad4e1,f3914ed8-eb8b-4049-a91b-bd2c73afaf3a
b8cf3175-ee67-43cb-ba0d-557015c97351,eq0or3ou,above_average,194,41,60,333,17,12,694,339,24,127,"",34d6649c-63ee-459f-9d31-0e25a440e39e,b47edeca-8118-4b7d-8839-b60fa35c3408,e2d19bae-62f7-4cc9-afec-04c132d82593,ce25dafc-b90c-4261-8a1c-96eba047179c,b68d87c7-aeed-4ee3-8f31-72ab9be1a497
41548de7-26c6-4dda-a9cb-e7a1712b0537,k3v9d8h1,above_average,25,7,72,280,8,16,585,277,39,21,"",a3866e64-9f6a-4246-ba04-b99e97d5834e,d701c3ea-6095-4d3a-be71-f3b7b2728738,ea5b024b-a225-40b4-8261-0e00eb52dbc4,2e900d12-6004-4730-b4f9-84236d1b6e57,25288f1b-6d87-4f6b-a3fe-bf03f515c3ba
596f6e61-da92-4495-bc7a-470807c7cab9,6pm47hml,above_average,506,378,340,434,107,95,715,512,100,325,"",6eda3bdd-1767-4cc8-aa94-93f83fd3f7a2,3fd2540e-fe0c-49a2-b500-e2974da4a215,5ccdeb62-8f11-42c9-828a-792779b150c1,2f4cfa2c-8b6f-4985-aa56-a25a994f2984,cb69436b-7c7b-4451-866e-5f45ca7e3e78
13d65956-7325-4d50-bd0d-bca699d191bf,59fjkc1h,great_success,397,262,347,301,101,42,686,342,25,124,"",21ba708a-3249-43ba-bd7e-0febbbb8dbaa,7d784458-9aca-479f-8362-fb0a83816e23,1369d422-9a67-4a15-a478-7c75bd436d6e,9923635c-1d35-4aea-b47f-554599d3b2fb,684c7fd4-6077-45bb-a541-d9607d69af8f
525b6916-5624-4603-bbab-51375ce72e9b,i4fpgiug,great_success,313,225,172,334,111,100,622,334,129,325,"",ccef4ea7-7c6a-40cf-b34b-f23207e49de9,ef1afd55-04b8-43b2-8aba-340f6a565fda,1495c0fa-135a-4ca5-b7ab-5ce467da62b1,e4ec79fa-db21-4156-b2fe-9951cb21117a,5aa94cdd-2706-4ef9-bf0c-a2dc8ce9219d
ecbe680e-232e-4d6f-9805-791c3ea32acb,l4m1mgg1,high,571,497,459,338,446,188,693,340,152,405,"",b6451b9c-1fb4-4522-a1c3-195a9c9d3a4a,a643f570-6cbd-43ad-8f8c-932004a0e453,411105aa-734d-4d5f-b12b-28956ff5995e,c875bbb1-8a72-4b3d-b1de-d91c780586f8,75602a9b-4d78-4689-800f-1590fb6c16cc
563e4988-cf45-4e13-9bb4-c5e1008f9b46,umd14vo2,high,606,1,385,303,104,45,545,517,27,128,"",bcfdee70-efa0-4c7c-b4b2-8655ff4db093,77b39f27-850f-4cf4-bb4a-c64a5640ca36,e15e42bb-ca7a-4905-99a8-635b7f7c478e,d9425a8a-41c9-4a07-954c-67954c274264,0328d2c0-9223-4640-8dd0-8feb15573cda
51afee58-323e-4854-ac64-2a6d38b49815,3mfh4u41,great_success,537,330,537,342,600,452,583,309,43,385,"",44b40fb2-642e-43c9-b9c0-0830f94f0170,c4600bb9-2db1-4fa4-9421-cb14c35426ec,dd0473af-57ed-41ae-8864-1db53c8c6b83,af813adc-c2a5-4b57-bfd2-34642acc79f1,c65eb9cd-2154-40da-8625-eb234f54d483
3669d715-20d1-4197-9ee9-ac37f6dac99e,c2l0bta2,high,564,440,360,303,98,46,544,522,26,131,"",4fcd473e-e74f-46b6-af10-9470cceb731f,0cf03533-acd4-4a79-ad2a-738b915e8840,56aa899c-1502-49b4-a222-274be56d7850,e78b435f-f8fb-41af-a2dc-fda2d56433b3,7771ba2e-bcd6-443f-892e-45b06f237fcf
6208d52b-3e6b-4311-a053-1b9c60f9f374,r280fuve,success,443,401,557,327,451,365,667,335,66,334,"",d299401a-f7f3-4096-9f62-ca879c6ff7ee,2389db63-f373-4224-bac9-45648bae70ce,0b41dbb1-1288-474f-82ea-f9d028990cc3,dc3d31a6-81ce-4629-bcff-20ddf26705cd,45509e3e-0be1-4b49-a586-94da29d759d6
61b22b7f-b43c-4933-a53f-e0ff94041afa,m5md1815,average,46,1,12,280,51,42,451,278,37,25,"",e26df7ba-dd6f-4743-b3ad-5be9a599842b,f58f19bc-5741-427c-9a86-c9fedbf88e72,2b332639-9476-4004-bc0d-3306d71de708,c2b8de31-9909-4c06-a31a-ef3cb657beb7,a30d96b4-bb2f-4b67-a161-fdc33c58e228
37a693bd-a409-441e-9506-b57ba893e97c,v5s0edle,above_average,600,440,383,302,86,43,760,516,26,136,"",f6fdf21c-11c8-4d0e-b4a9-c6a2d68a7182,6609be3d-5b23-4127-abcb-9895ae024546,ba6ae608-a906-4b37-87e5-61c38c7b2e23,616aaa87-21d9-411e-bd38-713769fe1cd0,d3776777-efef-4a50-baab-15cd9f16b8bb
3269681f-d2d1-4dbe-9302-792f585337d1,rkbat9fm,average,3,2,3,329,2,18,681,330,24,11,"",1d1487ae-b4d1-42d2-9185-b047ccc30076,,,,
b99d941c-b8d4-4f63-b131-b225ff1be3c4,4fmjgvd9,high,443,253,251,326,84,33,766,499,105,197,"",3395c0ae-6650-4b07-8a11-df06664144f4,ef5ed38d-c260-43f5-95e6-f634e23f512f,db6277ce-0749-4779-a7e7-d831d7305605,f5d07a52-759c-40c7-9621-f96c640cf361,0956f1e0-fed3-4f86-b049-ce1a945bfbd4
43aac728-aeb1-4846-8771-f5397b407542,0j5mfhvd,great_success,494,357,336,346,96,97,766,278,27,215,"",129a5663-8d51-41a7-b4e5-8c77d3fe2329,94030a89-ba6c-42b0-a5d1-1b4bd20b68a3,ba11b1ad-d603-4ae2-95dc-58b27913fae9,fd8c497f-c213-425e-928f-e626d20d27bc,7df7f5b4-0435-4d80-bf2d-98c9ced4c17a
ad30a883-cc68-41bf-80e8-669178eb330f,9ca62vlv,high,623,524,490,418,499,346,762,515,101,401,light,0422fd10-a0fb-4d76-9a69-3dc764924930,86b32e36-7bd7-4c54-b907-09f1afdc3e5b,cd818fc7-ecc7-47db-b95f-94f0619f7a21,33019919-4c9e-4f78-8379-1a9f17d5940c,35cfca13-1f79-4b62-b820-3d10ea0dc1ad
3aeb82c2-3bfc-4ee7-a4e3-79db925de1b6,32rt0vvb,average,23,3,35,258,11,19,545,258,34,40,"",5837d4d2-c877-48a6-8cc8-9f76a1bae5f0,d5e823ca-0b8c-465b-a20d-57d01da7956e,1cac0384-d78a-4d4d-b070-50d2f26196bc,1d1aa01d-c785-4972-a28a-df32f15e14a3,519a56f0-d4f7-41a8-9ab0-5c721c63c405
912e886c-c996-4172-832b-5b7b5a2a1eaa,ahap5pr5,above_average,491,451,521,478,456,294,681,330,96,404,"",8fc0f4da-c5f9-489f-aaac-5a7620932d52,50830d7d-1b37-41cd-a429-9deb0c8f5f4d,cd056789-1f7b-40c6-ac5c-7a0dd6992900,57a40529-9116-4137-9206-e15f7dcead77,6f66401f-48cf-4c90-815f-6d0b0cc47271
0e54e2f8-c57d-4ec7-97b9-892b64b6e3e6,nd9te4j6,above_average,217,42,177,256,190,60,509,256,80,113,"",c81ba065-b477-4f8c-bb53-3ed1c8117cfd,fef19a82-059a-45d5-b256-55a114db6d3d,994909a7-0d54-4578-9eee-32635e4ebc3e,824ce110-4570-42c5-8d5e-58bdb30857c8,8f81ff78-10e3-4093-b08f-d20592c97120
5a884546-cd30-46c0-9a3e-f41b9c892e85,16o47sdl,high,591,454,459,343,468,241,629,485,161,399,"",1992b50f-49ac-4cff-9b98-978fbf39ed4c,b8cb37e8-0aec-4bb0-ba67-f9927c6d93ee,809a301e-9fc0-446f-b4ca-9e134fe34899,03325f4b-1d9e-426d-b6ec-8aa1823e8c99,6e258346-36de-423f-887c-2bb1cee1b09f
e4043428-d4cd-467f-9c12-bb6d417ade2f,dp2ijkqm,above_average,252,163,329,395,317,225,755,505,114,199,"",308109ed-aa7a-4c45-8f97-2b821bce9623,75c91a58-808d-4e6e-aa7e-335ac5ff0782,ef16b238-5e30-43a9-946a-eba38e7d6d0b,7d94d24f-0bd7-44a3-9985-0c312c0d1af6,da23319d-62d7-4b23-aa09-69c0a063bc2f
0bf344a3-3ddb-48c6-b5e9-766730c28842,7hifu540,above_average,595,439,342,302,89,45,542,521,26,137,"",71db71e6-fefd-4415-8b0a-c48ef6a62d6e,b830b543-a1cd-4718-9a7d-793ba61de248,69963de8-23cc-44d9-afe7-86caa782bfc7,35a8e7ec-4b6c-4f3a-8ccf-4c230121293a,69a4815f-eb9e-4e84-a75b-b38e09f83470
884ea5fe-c6be-4c43-b0f3-45befbdd726d,mocu4917,high,404,97,219,335,110,71,788,517,75,99,"",fed7559e-f409-4b74-8730-b0fef94e47d6,3136a22a-9f89-40a4-8365-5b87d5f7f725,6ac169f3-a80c-4d2d-a4a1-8d53dd1f3e35,87c80592-8e74-48db-a3bf-454009d042a4,447bfdbc-6d94-4d93-8ca5-665f88c3d578
a9052bdd-ba4b-46d4-9620-4a86d621155d,uoalb5no,great_success,480,373,307,290,351,152,685,339,25,262,"",cb751b6d-f07d-4785-957e-15046406acdc,44cd6e6d-33c3-4bb8-a2f2-a827f6a49a6d,db137e71-97ce-43ed-a6fa-6206e78f7fc6,182d411c-1612-4fd6-98da-f92d199fbc25,626c7819-7d61-445b-9dfe-cb9b47a1ea11
57f9e29d-2846-437f-a448-59178a280da5,7s91jbek,high,576,322,413,337,456,213,697,514,191,278,"",e4b77f8f-f889-40d7-a759-66cf80d027fa,4f8e5592-c1c3-44fa-b859-fea3188d54d6,5b5da129-6db8-480e-8e53-34eeafa386eb,c9a5d7cf-1c68-47b3-be30-b6e9c39ef3e6,794469d9-2e44-4687-9c08-b18f0dcfc3e7
f6e67e5f-80cd-4772-ade5-b7106d8ba73c,u3s6pu1s,above_average,482,432,325,334,187,124,625,409,38,262,"",0fac41c1-0940-449e-a9ff-e28563dd724c,799fff3e-9519-4402-b006-5446f987d7a4,d64b5eff-96a3-4d22-9df9-921737ec7ff6,ce54c210-2617-4134-9110-892fa60a478a,2e555b55-c088-4e86-aae6-b377ece9ebb2
a4ee7b1a-da70-42b3-a4b4-aec19b3f4df3,79ngmqtc,high,602,445,410,316,290,111,763,521,26,149,"",1d854bcb-decb-418a-9a12-dab2836f0953,93011848-3a40-4139-8643-df22766832cf,bfc99263-5634-43bf-b898-4f547c375923,1992e423-1ce1-4ec5-a532-efee84b3046d,bdf2942f-2c1f-4d98-9455-fdf1817c9176
f3515f6f-06e6-4646-a4e9-e97dcf16b8f3,59qtrh7i,great_success,465,257,327,299,96,43,370,341,24,128,"",b25468af-41f5-4607-abc8-135d36d648b6,5aec53e5-bd38-4ded-a7f5-38ad773ada78,7a1927fb-c555-4cbe-8a2c-c1430eb94593,8fc104c2-7e45-4d0b-b7e4-77ec431f22b5,d9685853-7952-4f95-8979-1aef233e54df
841af6ea-9b8f-49dd-9a8b-164782d6f42c,9nqiavjq,great_success,448,225,356,335,254,126,594,333,171,280,"",ef6133b4-56f8-430d-8e2c-d2012341c2d3,a3d15ecc-0d37-4b3a-8e5f-5ba01290e547,8fac1feb-f281-4c84-9a48-4616a5c1c6c4,e8a740a6-0fb9-48d8-af07-dc8ff9cb2432,8d003748-d0b7-49be-81a5-16d679ff9f3d
97f09944-beb8-490d-bea9-a2735cb607b9,65auent1,high,294,87,324,423,363,281,689,201,102,336,"",6ce10b17-7a86-46e4-8630-506449e7710d,de1036c2-f193-4615-9b18-17c5c1a64c0b,d360ac50-5884-4ddf-b653-41a915fc4414,f5c2381b-4c3f-4502-b3e0-24c6ff6fd2fe,fd2bd1a6-8bd0-4cf8-ba73-aff7215dc56e
7330f550-12d1-4497-9836-00de62e6ab96,cf0aqld8,above_average,342,164,355,397,331,221,616,334,209,345,"",1929a2d6-7f98-4f55-9487-ce9af60206b3,78635a75-3950-4fe0-88f4-bcf98b393ce8,c1d1ad24-1da8-4175-bd7e-5153704be5da,e2565cb5-7c8f-48f2-a849-3844cdc12ef5,9958b151-6539-401f-ac77-8d174174056d
c47ed779-ee51-4ee3-883b-01a51852a6e7,s6714brq,high,701,605,534,425,593,484,719,518,312,611,light,c89084c7-93b6-4047-a85c-97b5bc3d2c93,b1d899e1-449b-4000-85cb-44723a00bfe5,eeef713a-7df2-485c-ac34-308650ce6c24,b46ab384-8566-40d3-a38c-4b9e33ab3bdd,b115df68-73ff-4348-8ee7-faccaba5a98a
2533aa82-8456-4faa-a412-6c3449056531,luv9gr43,great_success,499,363,261,356,75,76,488,306,26,264,"",f9766eeb-d6d5-4f65-b3b3-37e8231d5603,12f5097f-03c5-4035-9a4b-e90903d24ecc,a31f2425-4f59-40f3-94a7-84f59dbbb339,d47450cf-bd82-498d-b41a-4740687a85f2,cf5adff0-0986-4e87-8bb1-696aa39c8d2e
a70d47c2-59be-453f-ac46-fb6b667c9d4b,29agnmp3,high,554,442,416,303,100,44,764,517,1,129,"",2af21b9a-0f4a-4bee-a052-83baf5e92d18,d7439b8a-690f-44f7-b312-41f27c4ce870,7785a370-c16b-481d-b633-5f499293f2fe,eeefd6c5-3264-4ec9-9afb-7acbb920bbca,1f780c36-8fa1-4595-a1c7-c8d447488e5d
144f0272-497b-4754-80e1-8668d352e256,25o6o82q,above_average,134,26,114,323,101,97,829,461,25,1,"",adf784a1-323a-433d-aaa3-7764b5056cf9,b1c16d31-30c8-4668-803d-814912d8c318,52448a30-f770-436c-85dc-0a1fe8906397,be852f8a-3791-4cd7-95d9-93ff6fb7930c,4f348ee7-51ac-4557-91a1-becc81f72ca2
563680e5-c284-4b2a-ae97-6b66537d21cb,ptna3vkt,great_success,440,263,351,304,96,42,458,345,25,137,"",af869e32-01f5-48cd-8c0f-18c413402b9a,12f674e5-0828-402f-abcd-923bf53691ef,314931f2-95ba-4507-8234-140aab3d4143,d06addec-397d-423f-b536-05228bc9f58d,604a30ee-810b-4eac-a9d2-76714d0f62b3
bbf765da-83da-4244-9917-f33d76172eba,rtlcbg97,high,203,97,193,364,198,179,341,340,33,78,"",3269eeaf-8c32-4529-8385-f9461b6d9cc7,889f5b3d-2223-4558-b5c7-ce022c6f38e0,ac6390dc-4a8c-4693-9f35-f79d59fae95e,ea0f2c91-e49a-4e73-861f-ec1668e7d5f8,44d1ab2e-f70d-422f-9b1f-51ba3555c1a2
362694b0-1d22-45e5-bf66-997ff4615900,8d8ea285,above_average,531,256,514,481,458,350,350,338,262,403,"",fc94c91d-2521-44a6-881f-7aa6130218d5,86b3dab6-9830-4030-a397-d8a8cb0951fb,46ebc29f-eeda-42cf-81ce-40d0a4674a84,21cf9fa5-304d-4877-a21e-06c92306ff45,89c1c10d-6a3b-4be0-9ddd-776c367f3325
